account_id,date_closed,deal_length,deal_value,id,is_closed,is_lost,is_won,lead_id,mrr,name,owner_id,stage
7,2019-06-05,8,22830.43,932,True,True,,599,2853.8,brand next-generation web-readiness,17,closed_lost
7,,11,14343.19,933,False,,,103,1303.93,empower plug-and-play initiatives,2,qualified
3,,11,11950.66,934,False,,,811,1086.42,harness bleeding-edge relationships,12,solution_design
4,,6,6628.2,935,False,,,6,1104.7,seize turn-key markets,17,solution_design
8,2019-10-14,6,2005.65,936,True,True,,153,334.28,strategize innovative eyeballs,9,closed_lost
5,,2,2873.71,937,False,,,380,1436.86,matrix dynamic communities,8,discovery
6,,1,12318.58,938,False,,,85,12318.58,transition leading-edge relationships,10,qualified
4,,1,17181.33,939,False,,,175,17181.33,iterate compelling markets,24,solution_design
2,2020-10-08,3,6860.15,940,True,,True,359,2286.72,grow visionary web-readiness,14,closed_won
1,2020-07-10,1,13455.62,941,True,True,,711,13455.62,engage granular bandwidth,17,closed_lost
2,2019-05-14,7,11623.42,942,True,True,,854,1660.49,e-enable rich interfaces,17,closed_lost
1,2020-08-01,3,12312.7,943,True,True,,538,4104.23,enhance user-centric technologies,24,closed_lost
9,2019-11-21,6,19433.01,944,True,True,,360,3238.83,engage 24/7 infrastructures,9,closed_lost
3,2019-11-18,2,10127.83,945,True,True,,812,5063.91,brand global architectures,5,closed_lost
9,2020-09-10,2,23284.18,946,True,,True,421,11642.09,target dynamic partnerships,11,closed_won
1,2019-02-26,10,3944.99,947,True,True,,596,394.5,enable proactive e-commerce,7,closed_lost
8,,8,9091.77,948,False,,,411,1136.47,morph sticky systems,12,solution_design
2,,1,10772.71,949,False,,,328,10772.71,whiteboard strategic technologies,14,solution_design
5,2019-10-21,2,5539.12,950,True,True,,542,2769.56,facilitate vertical markets,21,closed_lost
4,,8,19420.89,951,False,,,779,2427.61,enable ubiquitous e-services,12,qualified
9,2019-08-15,8,13457.15,952,True,True,,989,1682.14,revolutionize out-of-the-box systems,21,closed_lost
2,2019-05-26,9,5072.78,953,True,,True,767,563.64,reinvent cutting-edge convergence,6,closed_won
6,2020-09-30,6,23771.73,954,True,True,,760,3961.95,innovate 24/7 schemas,17,closed_lost
1,2019-01-28,1,8927.83,955,True,True,,443,8927.83,aggregate mission-critical supply-chains,13,closed_lost
1,,11,22882.43,956,False,,,751,2080.22,aggregate extensible vortals,23,qualified
4,2020-10-18,8,23429.97,957,True,True,,627,2928.75,engineer 24/7 paradigms,20,closed_lost
2,2020-05-07,2,1140.23,958,True,,True,396,570.12,scale visionary supply-chains,11,closed_won
5,2020-02-25,5,8413.66,959,True,,True,280,1682.73,repurpose end-to-end solutions,22,closed_won
4,2019-12-12,11,2428.06,960,True,,True,772,220.73,benchmark ubiquitous experiences,8,closed_won
8,,4,2562.36,961,False,,,313,640.59,monetize B2B web-readiness,11,qualified
9,,10,6567.76,962,False,,,584,656.78,revolutionize virtual content,17,solution_design
5,,10,12759.11,963,False,,,71,1275.91,revolutionize killer systems,11,solution_design
4,2019-02-13,3,21156.49,964,True,,True,464,7052.16,revolutionize vertical portals,10,closed_won
5,,9,3496.34,965,False,,,724,388.48,target best-of-breed systems,12,solution_design
6,,6,13117.05,966,False,,,734,2186.17,deploy bricks-and-clicks systems,6,qualified
2,,2,7601.7,967,False,,,35,3800.85,brand impactful deliverables,1,qualified
2,,2,8951.39,968,False,,,805,4475.69,unleash global functionalities,16,qualified
9,2020-07-10,3,24278.1,969,True,,True,399,8092.7,incubate cutting-edge experiences,12,closed_won
9,,3,2044.25,970,False,,,142,681.42,transition dot-com e-services,11,discovery
5,,6,4354.12,971,False,,,36,725.69,transform holistic partnerships,24,solution_design
7,2020-02-29,2,19841.78,972,True,True,,782,9920.89,engage granular schemas,19,closed_lost
3,2020-02-16,7,2935.24,973,True,True,,927,419.32,empower strategic convergence,2,closed_lost
1,2020-09-10,2,8049.21,974,True,True,,123,4024.61,unleash holistic communities,24,closed_lost
4,2019-07-26,9,22329.27,975,True,True,,537,2481.03,morph 24/7 metrics,11,closed_lost
6,2020-07-20,11,7865.32,976,True,,True,830,715.03,optimize leading-edge niches,18,closed_won
5,,6,24388.11,977,False,,,268,4064.68,expedite back-end architectures,7,solution_design
3,,5,521.77,978,False,,,815,104.35,visualize intuitive schemas,6,qualified
6,2019-02-27,4,19230.89,979,True,True,,441,4807.72,leverage dot-com systems,15,closed_lost
6,2020-09-07,5,19318.94,980,True,True,,38,3863.79,facilitate world-class web-readiness,20,closed_lost
5,2019-02-19,7,11310.09,981,True,,True,861,1615.73,mesh interactive methodologies,22,closed_won
8,2020-02-11,4,12064.06,982,True,True,,768,3016.01,expedite bricks-and-clicks e-commerce,18,closed_lost
5,,5,4970.26,983,False,,,93,994.05,extend world-class metrics,3,discovery
9,2020-04-30,10,3837.53,984,True,True,,543,383.75,re-contextualize distributed e-markets,2,closed_lost
2,2020-03-27,5,23197.0,985,True,True,,336,4639.4,strategize web-enabled metrics,12,closed_lost
5,2020-09-21,9,12085.94,986,True,,True,881,1342.88,engineer integrated experiences,16,closed_won
4,2020-08-26,1,9356.47,987,True,,True,129,9356.47,generate cutting-edge models,17,closed_won
4,,9,15829.5,988,False,,,271,1758.83,monetize out-of-the-box relationships,5,solution_design
6,2019-05-24,9,21029.1,989,True,True,,972,2336.57,unleash open-source action-items,8,closed_lost
4,,8,14262.19,990,False,,,382,1782.77,optimize integrated markets,12,discovery
8,2020-04-01,10,24184.44,991,True,,True,357,2418.44,exploit open-source schemas,22,closed_won
6,,2,24799.98,992,False,,,855,12399.99,harness frictionless portals,6,discovery
1,2019-08-10,3,870.52,993,True,True,,976,290.17,streamline killer technologies,5,closed_lost
6,2019-02-06,5,10695.16,994,True,True,,506,2139.03,transform impactful deliverables,19,closed_lost
3,2020-06-25,5,17054.35,995,True,,True,749,3410.87,leverage innovative e-markets,16,closed_won
9,,2,22451.08,996,False,,,327,11225.54,streamline B2B portals,13,qualified
2,2020-05-07,4,7095.58,997,True,True,,915,1773.89,productize scalable systems,9,closed_lost
6,,5,22731.27,998,False,,,613,4546.25,strategize compelling initiatives,16,solution_design
6,,6,8555.87,999,False,,,4,1425.98,facilitate granular metrics,14,discovery
